DEPARTURES_PERFORMED,SEATS,PASSENGERS,FREIGHT,MAIL,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,ORIGIN,DEST,AIRCRAFT_GROUP,AIRCRAFT_TYPE,YEAR,MONTH
31.00,8835.00,7641.00,557976.00,0.00,AA,American Airlines Inc.,MAD,DFW,6,889,2024,1
31.00,8835.00,8526.00,846035.00,0.00,AA,American Airlines Inc.,EZE,DFW,6,889,2024,1
31.00,8835.00,8533.00,425512.00,10137.00,AA,American Airlines Inc.,GRU,DFW,6,889,2024,1
31.00,8959.00,6716.00,147921.00,0.00,TK,Turk Hava Yollari A.O.,BOS,IST,6,696,2024,1
31.00,8959.00,8536.00,181183.00,0.00,TK,Turk Hava Yollari A.O.,IST,BOS,6,696,2024,1
31.00,8990.00,5676.00,415116.00,0.00,ZG,ZIPAIR Tokyo Inc.,LAX,NRT,6,887,2024,1
31.00,8990.00,7222.00,772572.00,0.00,ZG,ZIPAIR Tokyo Inc.,NRT,LAX,6,887,2024,1
31.00,9115.00,8643.00,390909.00,0.00,AD,Azul Linhas Aereas Brazileiras S A,MCO,VCP,6,696,2024,1
31.00,9199.00,8401.00,263804.00,0.00,AD,Azul Linhas Aereas Brazileiras S A,VCP,MCO,6,696,2024,1
31.00,9300.00,7284.00,327008.00,0.00,TK,Turk Hava Yollari A.O.,EWR,IST,6,889,2024,1
31.00,9300.00,8544.00,533128.00,0.00,TK,Turk Hava Yollari A.O.,IST,EWR,6,889,2024,1
31.00,9392.00,8341.00,538098.00,17746.00,DL,Delta Air Lines Inc.,ICN,DTW,6,359,2024,1
31.00,9404.00,6755.00,105209.00,0.00,DL,Delta Air Lines Inc.,DTW,ICN,6,359,2024,1
31.00,9408.00,9079.00,287441.00,14804.00,DL,Delta Air Lines Inc.,ICN,ATL,6,359,2024,1
31.00,9417.00,5674.00,121172.00,1431.00,DL,Delta Air Lines Inc.,ATL,HND,6,359,2024,1
31.00,9421.00,7011.00,7649.00,6199.00,DL,Delta Air Lines Inc.,ATL,ICN,6,359,2024,1
31.00,9424.00,6027.00,123670.00,0.00,AA,American Airlines Inc.,DEL,JFK,6,637,2024,1
31.00,9424.00,7729.00,238457.00,3002.00,AA,American Airlines Inc.,MIA,EZE,6,637,2024,1
31.00,9424.00,7979.00,184027.00,0.00,AA,American Airlines Inc.,JFK,DEL,6,637,2024,1
31.00,9424.00,9046.00,479463.00,28548.00,AA,American Airlines Inc.,GRU,MIA,6,637,2024,1
31.00,9424.00,9110.00,1510227.00,84.00,AA,American Airlines Inc.,EZE,MIA,6,637,2024,1
31.00,9424.00,9154.00,445624.00,12176.00,AA,American Airlines Inc.,MIA,GRU,6,637,2024,1
31.00,9486.00,7973.00,1594441.00,0.00,JX,STARLUX AIRLINES,LAX,TPE,6,359,2024,1
31.00,9486.00,8045.00,1608840.00,0.00,JX,STARLUX AIRLINES,TPE,LAX,6,359,2024,1
31.00,9641.00,8590.00,354653.00,0.00,OZ,Asiana Airlines Inc.,ICN,JFK,6,359,2024,1
31.00,9641.00,8738.00,408888.00,0.00,OZ,Asiana Airlines Inc.,LAX,ICN,6,359,2024,1
31.00,9641.00,8837.00,220403.00,0.00,OZ,Asiana Airlines Inc.,SFO,ICN,6,359,2024,1
31.00,9641.00,9052.00,584782.00,0.00,OZ,Asiana Airlines Inc.,ICN,LAX,6,359,2024,1
31.00,9641.00,9119.00,313227.00,0.00,OZ,Asiana Airlines Inc.,ICN,SFO,6,359,2024,1
31.00,9827.00,6106.00,389259.00,0.00,EI,Aer Lingus Plc,MAN,JFK,6,696,2024,1
31.00,9827.00,6625.00,20709.00,0.00,EI,Aer Lingus Plc,JFK,MAN,6,696,2024,1
31.00,9858.00,3931.00,97838.00,106020.00,UA,United Air Lines Inc.,ORD,HND,6,837,2024,1
31.00,9858.00,4808.00,587128.00,13761.00,UA,United Air Lines Inc.,LAX,LHR,6,837,2024,1
31.00,9858.00,6144.00,55822.00,0.00,UA,United Air Lines Inc.,LAX,HND,6,837,2024,1
31.00,9858.00,6257.00,448417.00,49967.00,UA,United Air Lines Inc.,ORD,BRU,6,837,2024,1
31.00,9858.00,7110.00,692044.00,16012.00,UA,United Air Lines Inc.,HND,ORD,6,837,2024,1
31.00,9858.00,7199.00,797018.00,31367.00,UA,United Air Lines Inc.,LIS,EWR,6,837,2024,1
31.00,9858.00,7383.00,552904.00,42197.00,UA,United Air Lines Inc.,EWR,BRU,6,837,2024,1
31.00,9858.00,8008.00,937688.00,45688.00,UA,United Air Lines Inc.,BRU,EWR,6,837,2024,1
31.00,9858.00,8803.00,775225.00,117.00,UA,United Air Lines Inc.,HND,LAX,6,837,2024,1
31.00,9939.00,9270.00,546645.00,0.00,KE,Korean Air Lines Co. Ltd.,ICN,GUM,6,627,2024,1
31.00,10002.00,9146.00,115084.00,0.00,BR,Eva Airways Corporation,SEA,TPE,6,837,2024,1
31.00,10002.00,9474.00,563548.00,0.00,BR,Eva Airways Corporation,TPE,SEA,6,837,2024,1
31.00,10137.00,9171.00,76012.00,0.00,QR,Qatar Airways (Q.C.S.C),SFO,DOH,6,637,2024,1
31.00,10137.00,9498.00,408247.00,0.00,QR,Qatar Airways (Q.C.S.C),IAH,DOH,6,637,2024,1
31.00,10137.00,9593.00,31500.00,0.00,QR,Qatar Airways (Q.C.S.C),DOH,IAH,6,637,2024,1
31.00,10137.00,9670.00,337157.00,0.00,QR,Qatar Airways (Q.C.S.C),DOH,SFO,6,637,2024,1
31.00,10199.00,7747.00,765420.00,0.00,TK,Turk Hava Yollari A.O.,ATL,IST,6,359,2024,1
31.00,10199.00,8965.00,679400.00,0.00,TK,Turk Hava Yollari A.O.,IST,ATL,6,359,2024,1
31.00,10261.00,6723.00,51689.00,0.00,BA,British Airways Plc,PHX,LHR,6,359,2024,1
31.00,10261.00,7840.00,478337.00,0.00,BA,British Airways Plc,LHR,PHX,6,359,2024,1
31.00,10261.00,8866.00,1197783.00,0.00,BR,Eva Airways Corporation,TPE,ORD,6,627,2024,1
31.00,10261.00,9003.00,128689.00,0.00,BA,British Airways Plc,LAS,LHR,6,359,2024,1
31.00,10261.00,9512.00,65617.00,0.00,BR,Eva Airways Corporation,ORD,TPE,6,627,2024,1
31.00,10313.00,7180.00,212146.00,0.00,BR,Eva Airways Corporation,JFK,TPE,6,627,2024,1
31.00,10313.00,9212.00,931209.00,0.00,BR,Eva Airways Corporation,TPE,JFK,6,627,2024,1
31.00,10323.00,7791.00,92930.00,0.00,BR,Eva Airways Corporation,IAH,TPE,6,627,2024,1
31.00,10323.00,8663.00,1071600.00,0.00,BR,Eva Airways Corporation,TPE,IAH,6,627,2024,1
31.00,10354.00,7506.00,1006656.00,0.00,FJ,Air Pacific Ltd.,LAX,NAN,6,359,2024,1
31.00,10354.00,8581.00,513935.00,0.00,KU,Kuwait Airways Corp.,JFK,KWI,6,627,2024,1
31.00,10354.00,8909.00,327415.00,0.00,FJ,Air Pacific Ltd.,NAN,LAX,6,359,2024,1
31.00,10354.00,9434.00,351644.00,0.00,KU,Kuwait Airways Corp.,KWI,JFK,6,627,2024,1
31.00,10385.00,5102.00,684066.00,0.00,VS,Virgin Atlantic Airways,LHR,MIA,6,836,2024,1
31.00,10385.00,5612.00,593175.00,0.00,VS,Virgin Atlantic Airways,ATL,LHR,6,836,2024,1
31.00,10385.00,6279.00,299343.00,0.00,VS,Virgin Atlantic Airways,MIA,LHR,6,836,2024,1
31.00,10385.00,6610.00,1046058.00,0.00,VS,Virgin Atlantic Airways,LAX,LHR,6,836,2024,1
31.00,10385.00,6716.00,1180205.00,0.00,VS,Virgin Atlantic Airways,LHR,ATL,6,836,2024,1
31.00,10385.00,7783.00,1318621.00,0.00,VS,Virgin Atlantic Airways,LHR,LAX,6,836,2024,1
31.00,10481.00,7088.00,486401.00,8417.00,DL,Delta Air Lines Inc.,AKL,LAX,6,359,2024,1
31.00,10486.00,9050.00,341235.00,5421.00,DL,Delta Air Lines Inc.,ATL,SCL,6,359,2024,1
31.00,10493.00,8969.00,75655.00,15878.00,DL,Delta Air Lines Inc.,LAX,AKL,6,359,2024,1
31.00,10493.00,9324.00,164446.00,11832.00,DL,Delta Air Lines Inc.,ATL,LIM,6,359,2024,1
31.00,10500.00,10201.00,1073906.00,0.00,DL,Delta Air Lines Inc.,LIM,ATL,6,359,2024,1
31.00,10602.00,9002.00,476001.00,0.00,AI,National Aviation Company of India Limited d/b/a Air India,ORD,DEL,6,626,2024,1
31.00,10602.00,9350.00,361649.00,0.00,AI,National Aviation Company of India Limited d/b/a Air India,DEL,JFK,6,626,2024,1
31.00,10602.00,9459.00,271718.00,0.00,AI,National Aviation Company of India Limited d/b/a Air India,JFK,DEL,6,626,2024,1
31.00,10602.00,9544.00,375639.00,0.00,AI,National Aviation Company of India Limited d/b/a Air India,DEL,ORD,6,626,2024,1
31.00,10701.00,10660.00,495818.00,0.00,EY,Etihad Airways,ORD,AUH,6,836,2024,1
31.00,10801.00,10770.00,375921.00,0.00,EY,Etihad Airways,AUH,ORD,6,836,2024,1
31.00,10819.00,9100.00,981020.00,0.00,TK,Turk Hava Yollari A.O.,ORD,IST,6,637,2024,1
31.00,10819.00,10337.00,927667.00,0.00,TK,Turk Hava Yollari A.O.,IST,ORD,6,637,2024,1
31.00,10850.00,6508.00,487665.00,78915.00,UA,United Air Lines Inc.,MEL,SFO,6,637,2024,1
31.00,10850.00,6622.00,514889.00,48181.00,UA,United Air Lines Inc.,SFO,PVG,6,637,2024,1
31.00,10850.00,7573.00,159462.00,20550.00,UA,United Air Lines Inc.,SFO,MEL,6,637,2024,1
31.00,10850.00,8741.00,396910.00,9284.00,UA,United Air Lines Inc.,SFO,TPE,6,637,2024,1
31.00,10850.00,9240.00,1034020.00,105296.00,UA,United Air Lines Inc.,HKG,SFO,6,637,2024,1
31.00,10850.00,9440.00,1169545.00,18405.00,UA,United Air Lines Inc.,PVG,SFO,6,637,2024,1
31.00,10850.00,9535.00,122241.00,20319.00,UA,United Air Lines Inc.,SFO,HKG,6,637,2024,1
31.00,10850.00,9786.00,556290.00,0.00,UA,United Air Lines Inc.,MNL,SFO,6,637,2024,1
31.00,10850.00,9797.00,58359.00,0.00,UA,United Air Lines Inc.,SFO,MNL,6,637,2024,1
31.00,10974.00,10044.00,68070.00,0.00,QR,Qatar Airways (Q.C.S.C),SEA,DOH,6,637,2024,1
31.00,10974.00,10247.00,191655.00,0.00,QR,Qatar Airways (Q.C.S.C),DOH,SEA,6,637,2024,1
31.00,10982.00,9636.00,91599.00,0.00,QR,Qatar Airways (Q.C.S.C),DOH,ATL,6,637,2024,1
31.00,10982.00,10584.00,426428.00,0.00,QR,Qatar Airways (Q.C.S.C),ATL,DOH,6,637,2024,1
31.00,11038.00,9437.00,542203.00,0.00,CI,China Airlines Ltd.,TPE,SFO,6,637,2024,1
31.00,11038.00,10191.00,199219.00,0.00,QR,Qatar Airways (Q.C.S.C),ORD,DOH,6,637,2024,1
31.00,11038.00,11038.00,31449.00,0.00,QR,Qatar Airways (Q.C.S.C),DOH,ORD,6,637,2024,1
31.00,11062.00,9392.00,321376.00,0.00,CI,China Airlines Ltd.,SFO,TPE,6,637,2024,1
31.00,11182.00,6345.00,0.00,0.00,UA,United Air Lines Inc.,IAH,CUN,6,627,2024,1
31.00,11276.00,10411.00,8456.00,0.00,UA,United Air Lines Inc.,CUN,ORD,6,627,2024,1
31.00,11276.00,10455.00,36836.00,0.00,UA,United Air Lines Inc.,ORD,CUN,6,627,2024,1
31.00,11408.00,8422.00,116387.00,0.00,KE,Korean Air Lines Co. Ltd.,HNL,ICN,8,821,2024,1
31.00,11408.00,9689.00,739631.00,0.00,KE,Korean Air Lines Co. Ltd.,ICN,HNL,8,821,2024,1
31.00,11408.00,9753.00,281747.00,0.00,KE,Korean Air Lines Co. Ltd.,ATL,ICN,8,821,2024,1
31.00,11408.00,10711.00,542276.00,0.00,KE,Korean Air Lines Co. Ltd.,ICN,ATL,8,821,2024,1
31.00,11470.00,9369.00,53376.00,0.00,PR,Philippine Airlines Inc.,SFO,MNL,6,627,2024,1
31.00,11470.00,9992.00,464132.00,0.00,PR,Philippine Airlines Inc.,MNL,SFO,6,627,2024,1
31.00,11749.00,2276.00,290514.00,0.00,SQ,Singapore Airlines Ltd.,LAX,SIN,8,882,2024,1
31.00,11749.00,3441.00,690078.00,0.00,SQ,Singapore Airlines Ltd.,SIN,LAX,8,882,2024,1
31.00,11749.00,6122.00,758806.00,0.00,SQ,Singapore Airlines Ltd.,LAX,NRT,8,882,2024,1
31.00,11749.00,7386.00,1072124.00,0.00,SQ,Singapore Airlines Ltd.,NRT,LAX,8,882,2024,1
31.00,12183.00,8804.00,128544.00,0.00,ET,Ethiopian Airlines,IAD,ADD,6,637,2024,1
31.00,12183.00,10977.00,663502.00,0.00,ET,Ethiopian Airlines,ADD,IAD,6,637,2024,1
31.00,12710.00,10914.00,317726.00,0.00,JJ,Transportes Aeros Meridiona,MIA,GRU,6,637,2024,1
31.00,12710.00,11877.00,1522875.00,0.00,JJ,Transportes Aeros Meridiona,GRU,MIA,6,637,2024,1
31.00,12753.00,11950.00,129263.00,0.00,QR,Qatar Airways (Q.C.S.C),DOH,MIA,6,637,2024,1
31.00,12753.00,12033.00,417879.00,0.00,QR,Qatar Airways (Q.C.S.C),MIA,DOH,6,637,2024,1
31.00,12834.00,10897.00,12987.00,0.00,SQ,Singapore Airlines Ltd.,SFO,SIN,6,359,2024,1
31.00,12834.00,11965.00,429442.00,0.00,SQ,Singapore Airlines Ltd.,SIN,SFO,6,359,2024,1
31.00,13684.00,7829.00,81880.00,0.00,OZ,Asiana Airlines Inc.,JFK,ICN,6,359,2024,1
31.00,14539.00,10305.00,207992.00,0.00,BA,British Airways Plc,SFO,LHR,8,882,2024,1
31.00,14539.00,11666.00,518938.00,0.00,BA,British Airways Plc,LHR,SFO,8,882,2024,1
31.00,15028.00,11115.00,473750.00,0.00,QF,Qantas Airways Ltd.,SYD,LAX,8,882,2024,1
31.00,15345.00,12178.00,148168.00,0.00,OZ,Asiana Airlines Inc.,LAX,ICN,8,882,2024,1
31.00,15345.00,14441.00,177212.00,0.00,OZ,Asiana Airlines Inc.,ICN,LAX,8,882,2024,1
32.00,0.00,0.00,498663.00,0.00,5Y,Atlas Air Inc.,ANC,HKG,8,819,2024,1
32.00,0.00,0.00,506620.00,0.00,QT,Transportes Aereos Mercantiles Panamericanos S.A,MIA,UIO,6,696,2024,1
32.00,0.00,0.00,7056850.00,0.00,5Y,Atlas Air Inc.,XMN,ANC,6,627,2024,1
32.00,256.00,159.00,0.00,0.00,04Q,Tradewind Aviation,SJU,SBH,4,479,2024,1
32.00,4032.00,2682.00,10953.00,15175.00,UA,United Air Lines Inc.,IAH,MEX,6,612,2024,1
32.00,4032.00,3324.00,11230.00,0.00,UA,United Air Lines Inc.,IAH,GDL,6,612,2024,1
32.00,4096.00,3154.00,0.00,0.00,AA,American Airlines Inc.,DFW,MID,6,698,2024,1
32.00,4096.00,3380.00,2896.00,4.00,AA,American Airlines Inc.,CLT,SXM,6,698,2024,1
32.00,4576.00,4455.00,0.00,0.00,WN,Southwest Airlines Co.,CUN,DEN,6,612,2024,1
32.00,4800.00,3013.00,0.00,0.00,UA,United Air Lines Inc.,SFO,SJD,6,694,2024,1
32.00,4800.00,3121.00,2114.00,0.00,UA,United Air Lines Inc.,IAH,PVR,6,694,2024,1
32.00,4800.00,3500.00,12697.00,0.00,UA,United Air Lines Inc.,PVR,IAH,6,694,2024,1
32.00,4800.00,3958.00,0.00,0.00,UA,United Air Lines Inc.,SJD,SFO,6,694,2024,1
32.00,4884.00,2303.00,0.00,0.00,B6,JetBlue Airways,MCO,PUJ,6,694,2024,1
32.00,4884.00,2815.00,0.00,0.00,B6,JetBlue Airways,PUJ,MCO,6,694,2024,1
32.00,5132.00,3711.00,508.00,0.00,AM,Aeromexico,ORD,GDL,6,614,2024,1
32.00,5144.00,4326.00,0.00,0.00,CM,Compania Panamena (Copa),PTY,BOS,6,614,2024,1
32.00,5184.00,1766.00,0.00,0.00,B6,JetBlue Airways,FLL,PAP,6,694,2024,1
32.00,5184.00,3622.00,0.00,0.00,B6,JetBlue Airways,GCM,JFK,6,694,2024,1
32.00,5184.00,4140.00,0.00,0.00,B6,JetBlue Airways,EWR,PUJ,6,694,2024,1
32.00,5184.00,4227.00,0.00,0.00,B6,JetBlue Airways,BOS,CUN,6,694,2024,1
32.00,5184.00,4250.00,0.00,0.00,B6,JetBlue Airways,JFK,CUN,6,694,2024,1
32.00,5184.00,4752.00,0.00,0.00,B6,JetBlue Airways,PUJ,EWR,6,694,2024,1
32.00,5184.00,4794.00,0.00,0.00,B6,JetBlue Airways,CUN,BOS,6,694,2024,1
32.00,5184.00,4863.00,0.00,0.00,B6,JetBlue Airways,CUN,JFK,6,694,2024,1
32.00,5312.00,1622.00,0.00,0.00,UA,United Air Lines Inc.,FUK,GUM,6,614,2024,1
32.00,5312.00,4846.00,52429.00,0.00,UA,United Air Lines Inc.,SAP,IAH,6,614,2024,1
32.00,5344.00,4231.00,161377.00,3251.00,UA,United Air Lines Inc.,IAD,LHR,6,626,2024,1
32.00,5643.00,4917.00,0.00,0.00,WS,Westjet,YYZ,RSW,6,614,2024,1
32.00,5792.00,5617.00,14925.00,0.00,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),MEX,LAX,6,722,2024,1
32.00,6154.00,4226.00,0.00,0.00,B6,JetBlue Airways,GND,JFK,6,699,2024,1
32.00,7456.00,5689.00,205079.00,59956.00,AA,American Airlines Inc.,DFW,NRT,6,887,2024,1
32.00,8224.00,4938.00,472563.00,111040.00,UA,United Air Lines Inc.,SYD,LAX,6,889,2024,1
32.00,9023.00,6576.00,479551.00,3332.00,DL,Delta Air Lines Inc.,JFK,AMS,6,687,2024,1
32.00,9664.00,8092.00,611598.00,0.00,AF,Compagnie Natl Air France,CDG,JFK,6,359,2024,1
32.00,9664.00,8111.00,85976.00,0.00,AF,Compagnie Natl Air France,JFK,CDG,6,359,2024,1
32.00,10592.00,9941.00,180528.00,0.00,BA,British Airways Plc,LHR,LAS,6,359,2024,1
32.00,11546.00,7032.00,2597.00,0.00,UA,United Air Lines Inc.,CUN,IAH,6,627,2024,1
32.00,15512.00,12657.00,143403.00,0.00,QF,Qantas Airways Ltd.,LAX,SYD,8,882,2024,1
33.00,0.00,0.00,2985.00,0.00,L7,Lan Colombia,MIA,MDE,6,626,2024,1
33.00,0.00,0.00,404708.00,0.00,QT,Transportes Aereos Mercantiles Panamericanos S.A,MIA,MDE,6,696,2024,1
33.00,0.00,0.00,3264224.00,0.00,LA,Lan-Chile Airlines,MIA,AMS,6,626,2024,1
33.00,0.00,0.00,6003520.00,0.00,FX,Federal Express Corporation,PVG,MEM,6,683,2024,1
33.00,0.00,0.00,6582649.00,0.00,KE,Korean Air Lines Co. Ltd.,ICN,ANC,6,683,2024,1
33.00,297.00,138.00,0.00,0.00,9K,Cape Air,STT,NEV,1,125,2024,1
33.00,297.00,161.00,0.00,0.00,3BQ,"Nealco Air Charter Services, Inc.  d/b/a  Watermakers Air",FXE,ASD,4,415,2024,1
33.00,2442.00,846.00,0.00,0.00,3M,Silver Airways,SJU,EIS,4,442,2024,1
33.00,2442.00,1064.00,0.00,0.00,3M,Silver Airways,EIS,SJU,4,442,2024,1
33.00,4158.00,3939.00,2321.00,0.00,UA,United Air Lines Inc.,GDL,IAH,6,612,2024,1
33.00,5247.00,3832.00,2245.00,0.00,AS,Alaska Airlines Inc.,SJC,GDL,6,614,2024,1
33.00,5247.00,5124.00,277.00,0.00,AS,Alaska Airlines Inc.,GDL,SJC,6,614,2024,1
33.00,5310.00,4098.00,0.00,0.00,CM,Compania Panamena (Copa),BOS,PTY,6,614,2024,1
33.00,5346.00,3409.00,0.00,0.00,B6,JetBlue Airways,JFK,GCM,6,694,2024,1
33.00,5874.00,5156.00,3253.00,0.00,AS,Alaska Airlines Inc.,LAX,GDL,6,888,2024,1
33.00,5874.00,5405.00,0.00,0.00,AS,Alaska Airlines Inc.,CUN,LAX,6,888,2024,1
33.00,5874.00,5426.00,86.00,0.00,AS,Alaska Airlines Inc.,GDL,LAX,6,888,2024,1
33.00,5940.00,5422.00,0.00,0.00,DL,Delta Air Lines Inc.,LAX,CUN,6,888,2024,1
33.00,5940.00,5546.00,2606.00,0.00,DL,Delta Air Lines Inc.,CUN,LAX,6,888,2024,1
33.00,5970.00,5319.00,11354.00,0.00,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),LAX,MEX,6,722,2024,1
33.00,6244.00,5737.00,750.00,0.00,DL,Delta Air Lines Inc.,CUN,MSP,6,699,2024,1
33.00,6247.00,5827.00,0.00,0.00,DL,Delta Air Lines Inc.,MSP,CUN,6,699,2024,1
33.00,8944.00,8487.00,490160.00,0.00,AD,Azul Linhas Aereas Brazileiras S A,VCP,FLL,6,696,2024,1
33.00,9108.00,6976.00,535596.00,7.00,UA,United Air Lines Inc.,HND,SFO,6,627,2024,1
34.00,0.00,0.00,6790960.00,0.00,CZ,China Southern Airlines,CAN,LAX,8,820,2024,1
34.00,306.00,214.00,0.00,0.00,9K,Cape Air,NEV,STT,1,125,2024,1
34.00,2584.00,2051.00,0.00,0.00,MQ,Envoy Air,DFW,TRC,6,673,2024,1
34.00,2584.00,2201.00,0.00,0.00,MQ,Envoy Air,TRC,DFW,6,673,2024,1
34.00,4284.00,3651.00,0.00,0.00,UA,United Air Lines Inc.,ORD,YYC,6,698,2024,1
34.00,4284.00,3916.00,0.00,0.00,UA,United Air Lines Inc.,QRO,IAH,6,612,2024,1
34.00,5100.00,3722.00,1761.00,0.00,UA,United Air Lines Inc.,ORD,SJD,6,694,2024,1
34.00,5409.00,4305.00,344.00,0.00,AS,Alaska Airlines Inc.,SFO,PVR,6,614,2024,1
34.00,5508.00,2658.00,0.00,0.00,B6,JetBlue Airways,LAX,SJD,6,694,2024,1
34.00,5508.00,3668.00,0.00,0.00,B6,JetBlue Airways,SJD,LAX,6,694,2024,1
34.00,5508.00,4016.00,0.00,0.00,B6,JetBlue Airways,JFK,SDQ,6,694,2024,1
34.00,5848.00,4626.00,0.00,0.00,AA,American Airlines Inc.,ORD,MBJ,6,614,2024,1
34.00,5848.00,4965.00,748.00,0.00,AA,American Airlines Inc.,ORD,SJD,6,614,2024,1
34.00,5848.00,5052.00,0.00,0.00,AA,American Airlines Inc.,SJD,ORD,6,614,2024,1
34.00,5848.00,5201.00,0.00,0.00,AA,American Airlines Inc.,MBJ,ORD,6,614,2024,1
34.00,5991.00,5172.00,0.00,0.00,WS,Westjet,RSW,YYZ,6,614,2024,1
34.00,6052.00,5318.00,273.00,0.00,AS,Alaska Airlines Inc.,LAX,CUN,6,888,2024,1
34.00,6086.00,5554.00,57.00,0.00,UA,United Air Lines Inc.,ORD,PUJ,6,888,2024,1
34.00,6086.00,5846.00,8720.00,0.00,UA,United Air Lines Inc.,PUJ,ORD,6,888,2024,1
34.00,6460.00,5244.00,1821.00,0.00,AA,American Airlines Inc.,DFW,PVR,6,699,2024,1
34.00,6460.00,5917.00,649.00,0.00,AA,American Airlines Inc.,PVR,DFW,6,699,2024,1
34.00,6763.00,5210.00,0.00,0.00,DL,Delta Air Lines Inc.,ATL,SXM,6,622,2024,1
34.00,6764.00,5603.00,0.00,0.00,DL,Delta Air Lines Inc.,SXM,ATL,6,622,2024,1
34.00,6764.00,6425.00,97817.00,0.00,DL,Delta Air Lines Inc.,GUA,ATL,6,622,2024,1
34.00,6766.00,5946.00,37868.00,6269.00,DL,Delta Air Lines Inc.,ATL,GUA,6,622,2024,1
34.00,9156.00,7549.00,468204.00,0.00,AD,Azul Linhas Aereas Brazileiras S A,FLL,VCP,6,696,2024,1
34.00,9579.00,8522.00,500136.00,0.00,DL,Delta Air Lines Inc.,ATL,AMS,6,687,2024,1
34.00,10098.00,7143.00,449165.00,0.00,TP,Tap-Portuguese Airlines,MIA,LIS,6,824,2024,1
34.00,10123.00,7520.00,763576.00,0.00,TP,Tap-Portuguese Airlines,LIS,MIA,6,824,2024,1
34.00,10410.00,7371.00,104980.00,0.00,EI,Aer Lingus Plc,BOS,DUB,6,696,2024,1
34.00,10410.00,7878.00,286290.00,0.00,EI,Aer Lingus Plc,DUB,BOS,6,696,2024,1
35.00,0.00,0.00,0.00,0.00,GFQ,Gulf And Caribbean Cargo,NAS,OPF,4,430,2024,1
35.00,0.00,0.00,3446538.00,0.00,FX,Federal Express Corporation,MEM,CDG,6,683,2024,1
35.00,0.00,0.00,8536432.00,0.00,5Y,Atlas Air Inc.,ICN,ANC,8,819,2024,1
35.00,2660.00,1702.00,0.00,0.00,MQ,Envoy Air,DFW,AGU,6,673,2024,1
35.00,2660.00,2222.00,0.00,0.00,MQ,Envoy Air,AGU,DFW,6,673,2024,1
35.00,4410.00,3351.00,0.00,0.00,UA,United Air Lines Inc.,IAH,QRO,6,612,2024,1
35.00,4410.00,3974.00,0.00,0.00,UA,United Air Lines Inc.,YYC,ORD,6,698,2024,1
35.00,4620.00,3974.00,0.00,0.00,WS,Westjet,LAS,YYC,6,612,2024,1
35.00,4760.00,4197.00,12311.00,0.00,AC,Air Canada,MIA,YYZ,6,698,2024,1
35.00,4760.00,4314.00,893.00,0.00,AC,Air Canada,YYZ,MIA,6,698,2024,1
35.00,4795.00,2841.00,4048.00,0.00,AC,Air Canada,DFW,YYZ,6,724,2024,1
35.00,4795.00,2860.00,7759.00,0.00,AC,Air Canada,YYZ,DFW,6,724,2024,1
35.00,5600.00,5109.00,0.00,0.00,AM,Aeromexico,MCO,MEX,6,614,2024,1
35.00,5600.00,5251.00,0.00,0.00,AM,Aeromexico,MEX,MCO,6,614,2024,1
35.00,6020.00,5276.00,0.00,0.00,AA,American Airlines Inc.,ORD,PVR,6,614,2024,1
35.00,6020.00,5309.00,0.00,0.00,AA,American Airlines Inc.,PVR,ORD,6,614,2024,1
35.00,6020.00,5318.00,4010.00,0.00,AA,American Airlines Inc.,BZE,DFW,6,614,2024,1
35.00,6020.00,5666.00,25553.00,0.00,AA,American Airlines Inc.,SAL,MIA,6,838,2024,1
35.00,6240.00,5458.00,0.00,0.00,WS,Westjet,MCO,YYZ,6,614,2024,1
35.00,6265.00,4074.00,62.00,0.00,UA,United Air Lines Inc.,IAH,LIR,6,888,2024,1
35.00,6299.00,5617.00,0.00,0.00,DL,Delta Air Lines Inc.,MSP,PUJ,6,888,2024,1
35.00,6300.00,5660.00,0.00,0.00,DL,Delta Air Lines Inc.,PUJ,MSP,6,888,2024,1
35.00,6312.00,4336.00,0.00,0.00,AV,Aerovias Nacl De Colombia,SJU,BOG,6,694,2024,1
35.00,6312.00,5132.00,61653.00,0.00,AV,Aerovias Nacl De Colombia,BOG,SJU,6,694,2024,1
35.00,7310.00,5715.00,512679.00,0.00,NH,All Nippon Airways Co.,LAX,HND,6,889,2024,1
35.00,7525.00,5741.00,1004181.00,0.00,NH,All Nippon Airways Co.,HND,LAX,6,889,2024,1
35.00,9310.00,6240.00,1001902.00,0.00,VS,Virgin Atlantic Airways,LHR,JFK,6,824,2024,1
35.00,9800.00,8803.00,113925.00,0.00,CX,Cathay Pacific Airways Ltd.,SFO,HKG,6,359,2024,1
35.00,10523.00,9996.00,2051751.00,0.00,LA,Lan-Chile Airlines,SCL,MIA,6,889,2024,1
36.00,0.00,0.00,464787.00,0.00,GFQ,Gulf And Caribbean Cargo,OPF,NAS,4,430,2024,1
36.00,0.00,0.00,1920683.00,0.00,5X,United Parcel Service,ANC,HKG,8,821,2024,1
36.00,0.00,0.00,9951729.00,0.00,5X,United Parcel Service,SZX,ANC,8,821,2024,1
